condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
raptor_2l,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia," I cannot find information in the provided context about the location of Providence Hospital. The context only mentions the location of MedStar Georgetown University Hospital, which is in Washington, D.C.",0.8127,False,9.45,2011.393,2020.843,,hotpotqa,mistral,7.85,102.523
selfrag,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia,"Med Star Ge or get own is  a ▁not - for - pr of it , ac ute ▁care ▁teaching ▁hospital ▁located ▁in ▁the ▁Ge or get own ▁neighborhood ▁of ▁North west ▁Qu adr ant ▁of ▁Washington , ▁D . C .  </s>",0.3194,True,0.0,8632.922,8632.922,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context does not mention any conviction or trial related to Jeffrey R. MacDonald, the subject of McGinniss' 1983 book ""Fatal Vision.""",0.6807,False,30.111,1684.383,1714.494,,hotpotqa,mistral,7.85,102.523
crag,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context only mentions that the murders occurred in 1970, but it does not specify when the subject of the book was convicted of murder.",0.5764,False,38.949,1370.16,1409.108,,hotpotqa,mistral,7.85,102.523
raptor_2l,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979," I cannot find this information in the provided context. The context does not mention any specific year related to the conviction of the subject of Joe McGinniss' 1983 book ""Fatal Vision"".",0.6599,False,10.552,1780.881,1791.433,,hotpotqa,mistral,7.85,102.523
selfrag,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979,"The bo oke x pl ores th em ur ders of J ud y and G ary B os worth , J ud y ' s bro ther , and J ud y ' s da ug ht ers , J eff rey R . Mac Do an ld and L or etta Dev ine , J eff rey ' s w ife .   </s>",0.4911,True,0.0,11881.038,11881.038,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context. The context does not mention either Stanley Kubrick or Kenny Ortega as choreographers.,0.6896,False,50.737,1496.951,1547.688,,hotpotqa,mistral,7.85,102.523
crag,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context about either Stanley Kubrick or Kenny Ortega being a choreographer.,0.7412,False,36.153,1013.884,1050.038,,hotpotqa,mistral,7.85,102.523
raptor_2l,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.", I cannot find this information in the provided context about either Stanley Kubrick or Kenny Ortega being a choreographer.,0.7412,False,9.436,1552.698,1562.134,,hotpotqa,mistral,7.85,102.523
selfrag,"Which American Director doubled as a choreographer also, Stanley Kubrick or Kenny Ortega?","Kenneth John ""Kenny"" Ortega (born April 18, 1950) is an American producer, director, and choreographer.","He is also a fil mm aker , ed itor , and ph ot og ra ph er .   </s>",0.5,False,0.0,4816.727,4816.727,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001," The energy company that Lou Pai was a former executive of, Enron Corporation, went bankrupt in 2001.",0.7026,False,51.647,1346.729,1398.376,,hotpotqa,mistral,7.85,102.523
crag,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001," I cannot find the exact year Enron went bankrupt in the provided context. However, it's known that Enron filed for bankruptcy on December 2, 2001.",0.6924,False,29.532,1299.294,1328.827,,hotpotqa,mistral,7.85,102.523
raptor_2l,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001, I cannot find this information in the provided context. The context does not mention when Enron went bankrupt.,0.584,False,9.801,1356.448,1366.249,,hotpotqa,mistral,7.85,102.523
selfrag,Lou Pai is a former executive of an energy company that went bankrupt in what year?,2001,P ai is now ret iring .  </s>,0.4807,True,0.0,2719.162,2719.162,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context as it does not pertain to the composition of music for any science fiction films in India.,0.5596,False,61.643,1374.965,1436.609,,hotpotqa,mistral,7.85,102.523
crag,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context. The context does not mention any composer for the science fiction films discussed.,0.7492,False,34.205,926.712,960.917,,hotpotqa,mistral,7.85,102.523
raptor_2l,What religion is the composer for India's first science fiction film series?,Hindi, I cannot find this information in the provided context as it does not mention any composer for India's first science fiction film series.,0.6024,False,9.4,1546.133,1555.533,,hotpotqa,mistral,7.85,102.523
selfrag,What religion is the composer for India's first science fiction film series?,Hindi,The film was a com mer cial success .  </s>,0.4715,True,0.0,2764.406,2764.406,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first, as it occurred from November 20–23, 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.5839,False,31.028,2286.404,2317.431,,hotpotqa,mistral,7.85,102.523
crag,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first, as it occurred from November 20–23, 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.5839,False,48.501,2194.118,2242.618,,hotpotqa,mistral,7.85,102.523
raptor_2l,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa," The Battle of Tarawa took place first out of the two battles mentioned, as it occurred in November 1943, while the Battle of the Ch'ongch'on River took place from November 25 to December 2, 1950.",0.4829,True,10.11,2588.589,2598.699,,hotpotqa,mistral,7.85,102.523
selfrag,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa,In re sp on se  </s>,0.881,False,0.0,2644.598,2644.598,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003," I cannot find this information in the provided context. The context only discusses the career of Fred Hageman, a former American football player, and does not mention any connection to basketball or a brother being drafted.",0.461,True,55.193,2201.648,2256.841,,hotpotqa,mistral,7.85,102.523
crag,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003, I cannot find this information in the provided context as there is no mention of any first-round draft pick's brother being drafted.,0.5701,False,32.957,1034.249,1067.206,,hotpotqa,mistral,7.85,102.523
raptor_2l,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003, I cannot find information about the brother of Fred Hageman being drafted in the provided context.,0.639,False,10.985,1576.985,1587.971,,hotpotqa,mistral,7.85,102.523
selfrag,What year was the brother of this first round draft pick by the Washington Redskins drafted?,2003,The first two  </s>,0.6226,False,0.0,3265.089,3265.089,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention which theme park hosts both ""The Simpsons Ride"" and ""Back to the Future: The Ride"". However, we know that ""Back to the Future: The Ride"" has been replaced by ""The Simpsons Ride"" at Universal Studios Florida and Universal Studios Hollywood.",0.6244,False,53.356,2929.798,2983.155,,hotpotqa,mistral,7.85,102.523
crag,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention which theme park hosts ""The Simpsons Ride"". However, we know that ""Back to the Future: The Ride"" was previously at Universal Studios Florida and Universal Studios Hollywood.",0.6597,False,46.136,1846.229,1892.365,,hotpotqa,mistral,7.85,102.523
raptor_2l,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida," I cannot find this information in the provided context as it does not mention any theme parks other than those that have previously hosted ""Back to the Future: The Ride"" and are now hosting ""The Simpsons Ride"".",0.636,False,9.852,2201.989,2211.841,,hotpotqa,mistral,7.85,102.523
selfrag,Which them park is host to both the Back to the Future Rid and The Simpsons Ride?,Universal Studios Florida,The ep is ode is part of a “ Tree house of Future ” tr il ogy .  </s>,0.38,True,0.0,5107.704,5107.704,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"When was the band who composited ""Discipline"" formed?",1968," I cannot find this information in the provided context regarding the band that composed ""Discipline."" The context only provides details about Discipline, a progressive rock band from Detroit, and Catholic Discipline, an American punk rock band from Los Angeles. No information is given about the band that composed ""Discipline,"" which is a piece by the progressive rock band King Crimson.",0.55,False,29.785,2792.188,2821.974,,hotpotqa,mistral,7.85,102.523
crag,"When was the band who composited ""Discipline"" formed?",1968," I cannot find this information in the provided context regarding the band that composed ""Discipline."" The context only provides information about Discipline, a progressive rock band from Detroit, and Catholic Discipline, an American punk rock band. No information is given about the band that composed ""Discipline,"" which is a piece by the progressive rock band King Crimson.",0.5491,False,40.249,2626.788,2667.037,,hotpotqa,mistral,7.85,102.523
raptor_2l,"When was the band who composited ""Discipline"" formed?",1968," I cannot find this information in the provided context. The context only mentions a band named Discipline, but it does not provide any details about when they were formed.",0.5059,False,9.693,1870.245,1879.939,,hotpotqa,mistral,7.85,102.523
selfrag,"When was the band who composited ""Discipline"" formed?",1968,The pie ce is also ab ou this ba nd ' s re cent hi at use .   </s>,0.7126,False,0.0,4110.208,4110.208,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,no," Yes, according to the provided context, the Sandy and Beaver Canal ceased to operate in 1852, while the Los Angeles Aqueduct continued its operation.",0.6374,False,52.694,1741.296,1793.989,,hotpotqa,mistral,7.85,102.523
crag,Did the Sandy and Beaver Canal remain operational until a later date than the Los Angeles Aqueduct?,no," Yes, according to the provided context, the Sandy and Beaver Canal ceased to operate in 1852, while the Los Angeles Aqueduct system is still operational today.",0.6618,False,38.101,1468.139,1506.24,,hotpotqa,mistral,7.85,102.523
